,Name,Count,Flag
10552,"('RICE', 'GROUND')",3,Stopwords
10553,"('RICE', 'GREEN')",1,Stopwords
10554,"('RICE', 'ENVELOPE')",1,Clean
10555,"('GROUND', 'BELL')",5,Stopwords
10556,"('GROUND', 'SHRIMP')",4,Stopwords
10557,"('GROUND', 'GREEN')",3,Stopwords
10558,"('GROUND', 'SAFFRON')",2,Stopwords
10559,"('GROUND', 'ENVELOPE')",1,Stopwords
10560,"('PEPPER', 'WATER')",5,Stopwords
10561,"('PEPPER', 'SHRIMP')",1,Stopwords
10562,"('PEPPER', 'GREEN')",1,Stopwords
10563,"('PEPPER', 'ENVELOPE')",1,Stopwords
10564,"('WATER', 'SHRIMP')",3,Stopwords
10565,"('WATER', 'GREEN')",2,Stopwords
10566,"('ONION', 'SHRIMP')",2,Stopwords
10567,"('ONION', 'GREEN')",3,Stopwords
10568,"('BELL', 'SAFFRON')",1,Stopwords
10569,"('BELL', 'ENVELOPE')",2,Stopwords
10570,"('BELL', 'BOUILLON')",4,Stopwords
10571,"('BELL', 'GRAM')",3,Stopwords
10572,"('CLOVE', 'GREEN')",1,Stopwords
10573,"('CLOVE', 'SAFFRON')",1,Clean
10574,"('CLOVE', 'ENVELOPE')",1,Clean
10575,"('SALT', 'ENVELOPE')",1,Stopwords
10576,"('CUP', 'GREEN')",6,Stopwords
10577,"('SHRIMP', 'GREEN')",1,Stopwords
10578,"('SHRIMP', 'SAFFRON')",1,Clean
10579,"('SHRIMP', 'ENVELOPE')",1,Clean
10580,"('SHRIMP', 'BOUILLON')",3,Clean
10581,"('GREEN', 'SAFFRON')",1,Stopwords
10582,"('GREEN', 'ENVELOPE')",1,Stopwords
10583,"('GREEN', 'BOUILLON')",1,Stopwords
10584,"('GREEN', 'GRAM')",1,Stopwords
10585,"('SAFFRON', 'ENVELOPE')",1,Clean
10586,"('SAFFRON', 'BOUILLON')",1,Clean
10587,"('SAFFRON', 'GRAM')",1,Stopwords
10588,"('ENVELOPE', 'BOUILLON')",1,Clean
10589,"('ENVELOPE', 'GRAM')",1,Stopwords
10590,"('BOUILLON', 'GRAM')",1,Stopwords
10591,"('SUGAR', 'COLORING')",2,Stopwords
10592,"('TEMPERATURE', 'COCONUT')",2,Clean
10593,"('TEMPERATURE', 'COLORING')",1,Clean
10594,"('TEMPERATURE', 'FOOD')",1,Stopwords
10595,"('TEMPERATURE', 'POWDER')",2,Stopwords
10596,"('TEMPERATURE', 'VANILLA')",4,Clean
10597,"('TEMPERATURE', 'BUTTERMILK')",1,Clean
10598,"('TEMPERATURE', 'SODA')",2,Clean
10599,"('TEMPERATURE', 'MILK')",2,Clean
10600,"('TEMPERATURE', 'ORANGE')",2,Stopwords
10601,"('TEMPERATURE', 'CHOCOLATE')",1,Clean
10602,"('TEMPERATURE', 'BUTTER')",3,Stopwords
10603,"('COCONUT', 'COLORING')",1,Clean
10604,"('COCONUT', 'FOOD')",1,Stopwords
10605,"('COCONUT', 'ROOM')",2,Clean
10606,"('COCONUT', 'BUTTERMILK')",1,Clean
10607,"('COCONUT', 'SODA')",1,Clean
10608,"('COLORING', 'FOOD')",1,Stopwords
10609,"('COLORING', 'ROOM')",1,Clean
10610,"('COLORING', 'POWDER')",2,Stopwords
10611,"('COLORING', 'VANILLA')",1,Clean
10612,"('COLORING', 'SALT')",2,Stopwords
10613,"('COLORING', 'BUTTERMILK')",1,Clean
10614,"('COLORING', 'SODA')",1,Clean
10615,"('COLORING', 'CUP')",1,Stopwords
10616,"('COLORING', 'MILK')",1,Clean
10617,"('COLORING', 'ORANGE')",1,Stopwords
10618,"('COLORING', 'CHOCOLATE')",1,Clean
10619,"('COLORING', 'BUTTER')",1,Stopwords
10620,"('FOOD', 'ROOM')",1,Stopwords
10621,"('FOOD', 'BUTTERMILK')",1,Stopwords
10622,"('FOOD', 'ORANGE')",1,Stopwords
10623,"('FOOD', 'CHOCOLATE')",1,Stopwords
10624,"('FOOD', 'BUTTER')",2,Stopwords
10625,"('ROOM', 'POWDER')",2,Stopwords
10626,"('ROOM', 'VANILLA')",4,Clean
10627,"('ROOM', 'BUTTERMILK')",1,Clean
10628,"('ROOM', 'SODA')",2,Clean
10629,"('ROOM', 'MILK')",2,Clean
10630,"('ROOM', 'ORANGE')",2,Stopwords
10631,"('ROOM', 'CHOCOLATE')",1,Clean
10632,"('ROOM', 'BUTTER')",3,Stopwords
10633,"('BUTTERMILK', 'MILK')",1,Clean
10634,"('BUTTERMILK', 'ORANGE')",1,Stopwords
10635,"('BUTTERMILK', 'CHOCOLATE')",1,Clean
10636,"('SODA', 'ORANGE')",2,Stopwords
10637,"('ORANGE', 'CHOCOLATE')",1,Stopwords
10638,"('CHEESE', 'BALSAMIC')",1,Clean
10639,"('CHEESE', 'WATERMELON')",1,Clean
10640,"('VIRGIN', 'BALSAMIC')",4,Stopwords
10641,"('VIRGIN', 'WATERMELON')",1,Stopwords
10642,"('VINEGAR', 'GARLIC')",3,Clean
10643,"('VINEGAR', 'GOAT')",1,Clean
10644,"('VINEGAR', 'BALSAMIC')",4,Clean
10645,"('VINEGAR', 'WATERMELON')",1,Clean
10646,"('GARLIC', 'GOAT')",1,Clean
10647,"('GARLIC', 'BALSAMIC')",1,Clean
10648,"('GARLIC', 'WATERMELON')",2,Clean
10649,"('WATER', 'BALSAMIC')",1,Stopwords
10650,"('WATER', 'WATERMELON')",1,Stopwords
10651,"('KOSHER', 'BALSAMIC')",2,Stopwords
10652,"('KOSHER', 'WATERMELON')",1,Stopwords
10653,"('SALT', 'BALSAMIC')",3,Stopwords
10654,"('SALT', 'WATERMELON')",1,Stopwords
10655,"('GOAT', 'PINCH')",1,Stopwords
10656,"('GOAT', 'BALSAMIC')",1,Clean
10657,"('GOAT', 'WATERMELON')",1,Clean
10658,"('OIL', 'BALSAMIC')",4,Stopwords
10659,"('OIL', 'WATERMELON')",2,Stopwords
10660,"('PINCH', 'BALSAMIC')",1,Stopwords
10661,"('PINCH', 'WATERMELON')",1,Stopwords
10662,"('BALSAMIC', 'PEPPER')",4,Stopwords
10663,"('BALSAMIC', 'WATERMELON')",1,Clean
10664,"('PEPPER', 'WATERMELON')",3,Stopwords
10665,"('MUSTARD', 'GREY')",1,Clean
10666,"('MUSTARD', 'MUFFIN')",1,Clean
10667,"('MUSTARD', 'MIX')",1,Stopwords
10668,"('CORN', 'GREY')",1,Clean
10669,"('CORN', 'MUFFIN')",1,Clean
10670,"('CORN', 'MIX')",2,Stopwords
10671,"('HONEY', 'GREY')",1,Clean
10672,"('HONEY', 'MUFFIN')",1,Clean
10673,"('BEEF', 'GREY')",1,Clean
10674,"('BEEF', 'MUFFIN')",1,Clean
10675,"('BEEF', 'MIX')",1,Stopwords
10676,"('GREY', 'OUNCE')",1,Stopwords
10677,"('GREY', 'MUFFIN')",1,Clean
10678,"('GREY', 'CUP')",1,Stopwords
10679,"('GREY', 'MIX')",1,Stopwords
10680,"('OUNCE', 'MUFFIN')",1,Stopwords
10681,"('MUFFIN', 'CUP')",1,Stopwords
10682,"('MUFFIN', 'MIX')",1,Stopwords
10683,"('BREAST', 'MIN')",1,Clean
10684,"('BREAST', 'BAG')",1,Stopwords
10685,"('ONION', 'MIN')",1,Stopwords
10686,"('ONION', 'BAG')",1,Stopwords
10687,"('MIN', 'CHICKEN')",1,Clean
10688,"('MIN', 'EGG')",1,Clean
10689,"('MIN', 'PARSLEY')",1,Clean
10690,"('MIN', 'BAG')",1,Stopwords
10691,"('EGG', 'BAG')",1,Stopwords
10692,"('PARSLEY', 'BAG')",1,Stopwords
10693,"('INCH', 'SUGAR')",2,Stopwords
10694,"('INCH', 'PIE')",2,Stopwords
10695,"('INCH', 'CRUST')",2,Stopwords
10696,"('INCH', 'DROP')",1,Stopwords
10697,"('INCH', 'FOOD')",1,Stopwords
10698,"('INCH', 'OUNCE')",1,Stopwords
10699,"('INCH', 'EGG')",1,Stopwords
10700,"('INCH', 'ALMOND')",1,Stopwords
10701,"('INCH', 'BUTTER')",2,Stopwords
10702,"('SUGAR', 'CRUST')",2,Stopwords
10703,"('SUGAR', 'DROP')",2,Stopwords
10704,"('TEASPOON', 'DROP')",2,Stopwords
10705,"('PIE', 'DROP')",1,Clean
10706,"('PIE', 'FOOD')",1,Stopwords
10707,"('PIE', 'MILK')",3,Clean
10708,"('PIE', 'ALMOND')",1,Clean
10709,"('TABLESPOON', 'DROP')",1,Stopwords
10710,"('CRUST', 'DROP')",1,Clean
10711,"('CRUST', 'FOOD')",1,Stopwords
10712,"('CRUST', 'EGG')",1,Clean
10713,"('CRUST', 'MILK')",1,Clean
10714,"('CRUST', 'ALMOND')",1,Clean
10715,"('DROP', 'FOOD')",2,Stopwords
10716,"('DROP', 'OUNCE')",1,Stopwords
10717,"('DROP', 'SALT')",2,Stopwords
10718,"('DROP', 'EGG')",1,Clean
10719,"('DROP', 'ALMOND')",1,Clean
10720,"('DROP', 'BUTTER')",1,Stopwords
10721,"('FOOD', 'EGG')",1,Stopwords
10722,"('FOOD', 'ALMOND')",1,Stopwords
10723,"('RICE', 'SQUID')",1,Clean
10724,"('LEAF', 'SQUID')",1,Stopwords
10725,"('LEAF', 'MILLILITER')",1,Stopwords
10726,"('LEAF', 'CORIANDER')",1,Stopwords
10727,"('TABLESPOON', 'SQUID')",1,Stopwords
10728,"('SQUID', 'ONION')",1,Stopwords
10729,"('SQUID', 'BAY')",1,Stopwords
10730,"('SQUID', 'SALT')",1,Stopwords
10731,"('SQUID', 'OIL')",1,Stopwords
10732,"('SQUID', 'MILLILITER')",1,Stopwords
10733,"('SQUID', 'CORIANDER')",1,Clean
10734,"('SQUID', 'WINE')",1,Clean
10735,"('SQUID', 'PEPPER')",1,Stopwords
10736,"('BAY', 'MILLILITER')",1,Stopwords
10737,"('BAY', 'CORIANDER')",1,Stopwords
10738,"('BAY', 'WINE')",1,Stopwords
10739,"('MILLILITER', 'CORIANDER')",1,Stopwords
10740,"('MILLILITER', 'WINE')",1,Stopwords
10741,"('DILL', 'HONEY')",1,Clean
10742,"('DILL', 'ROTISSERIE')",1,Clean
10743,"('DILL', 'SHERRY')",1,Clean
10744,"('DILL', 'PINCH')",1,Stopwords
10745,"('DILL', 'CUCUMBER')",1,Clean
10746,"('VINEGAR', 'ROTISSERIE')",1,Clean
10747,"('VINEGAR', 'SHERRY')",1,Clean
10748,"('HONEY', 'SHERRY')",1,Clean
10749,"('HONEY', 'CUCUMBER')",1,Clean
10750,"('ROTISSERIE', 'TABLESPOON')",2,Stopwords
10751,"('ROTISSERIE', 'SALT')",2,Stopwords
10752,"('ROTISSERIE', 'OIL')",2,Stopwords
10753,"('ROTISSERIE', 'SHERRY')",1,Clean
10754,"('ROTISSERIE', 'PINCH')",1,Stopwords
10755,"('ROTISSERIE', 'PEPPER')",1,Stopwords
10756,"('ROTISSERIE', 'CUCUMBER')",1,Clean
10757,"('TABLESPOON', 'SHERRY')",2,Stopwords
10758,"('SALT', 'SHERRY')",2,Stopwords
10759,"('OIL', 'SHERRY')",2,Stopwords
10760,"('CUP', 'SHERRY')",2,Stopwords
10761,"('SHERRY', 'PINCH')",1,Stopwords
10762,"('SHERRY', 'PEPPER')",2,Stopwords
10763,"('SHERRY', 'CUCUMBER')",1,Clean
10764,"('PINCH', 'CUCUMBER')",2,Stopwords
10765,"('TEASPOON', 'SOUP')",3,Stopwords
10766,"('TEASPOON', 'RECIPE')",2,Stopwords
10767,"('TEASPOON', 'CONVERT')",2,Stopwords
10768,"('TEASPOON', 'ENVELOPE')",1,Stopwords
10769,"('BELL', 'SOUP')",1,Stopwords
10770,"('BELL', 'RECIPE')",1,Stopwords
10771,"('BELL', 'CONVERT')",2,Stopwords
10772,"('BELL', 'GARLIC')",4,Stopwords
10773,"('BELL', 'WATER')",5,Stopwords
10774,"('BELL', 'RICE')",4,Stopwords
10775,"('BELL', 'CELERY')",2,Stopwords
10776,"('BELL', 'CAYENNE')",1,Stopwords
10777,"('BELL', 'HAM')",2,Stopwords
10778,"('BELL', 'REGULAR')",2,Stopwords
10779,"('OUNCE', 'SOUP')",1,Stopwords
10780,"('OUNCE', 'RECIPE')",1,Stopwords
10781,"('OUNCE', 'CONVERT')",2,Stopwords
10782,"('OUNCE', 'CAYENNE')",4,Stopwords
10783,"('OUNCE', 'REGULAR')",2,Stopwords
10784,"('SOUP', 'CONVERT')",1,Clean
10785,"('SOUP', 'GARLIC')",1,Clean
10786,"('SOUP', 'RICE')",1,Clean
10787,"('SOUP', 'CLOVE')",1,Clean
10788,"('SOUP', 'CELERY')",2,Clean
10789,"('SOUP', 'CAYENNE')",1,Clean
10790,"('SOUP', 'HAM')",1,Clean
10791,"('SOUP', 'PEPPER')",2,Stopwords
10792,"('SOUP', 'REGULAR')",1,Clean
10793,"('RECIPE', 'CONVERT')",1,Clean
10794,"('RECIPE', 'GARLIC')",1,Clean
10795,"('RECIPE', 'RICE')",1,Clean
10796,"('RECIPE', 'CLOVE')",1,Clean
10797,"('RECIPE', 'CELERY')",1,Clean
10798,"('RECIPE', 'CAYENNE')",1,Clean
10799,"('RECIPE', 'HAM')",1,Clean
10800,"('RECIPE', 'REGULAR')",1,Clean
10801,"('TABLESPOON', 'CONVERT')",1,Stopwords
10802,"('CONVERT', 'GARLIC')",2,Clean
10803,"('CONVERT', 'WATER')",2,Stopwords
10804,"('CONVERT', 'ENVELOPE')",1,Clean
10805,"('CONVERT', 'RICE')",2,Clean
10806,"('CONVERT', 'ONION')",1,Stopwords
10807,"('CONVERT', 'CLOVE')",2,Clean
10808,"('CONVERT', 'CELERY')",1,Clean
10809,"('CONVERT', 'CAYENNE')",1,Clean
10810,"('CONVERT', 'CUP')",2,Stopwords
10811,"('CONVERT', 'HAM')",1,Clean
10812,"('CONVERT', 'PEPPER')",1,Stopwords
10813,"('CONVERT', 'REGULAR')",2,Clean
10814,"('GARLIC', 'ENVELOPE')",1,Clean
10815,"('GARLIC', 'RICE')",3,Clean
10816,"('GARLIC', 'CELERY')",2,Clean
10817,"('GARLIC', 'CAYENNE')",2,Clean
10818,"('GARLIC', 'HAM')",2,Clean
10819,"('GARLIC', 'REGULAR')",2,Clean
10820,"('WATER', 'CAYENNE')",7,Stopwords
10821,"('WATER', 'HAM')",4,Stopwords
10822,"('ENVELOPE', 'RICE')",1,Clean
10823,"('ENVELOPE', 'ONION')",1,Stopwords
10824,"('ENVELOPE', 'CLOVE')",1,Clean
10825,"('ENVELOPE', 'CELERY')",1,Clean
10826,"('ENVELOPE', 'CAYENNE')",1,Clean
10827,"('ENVELOPE', 'CUP')",1,Stopwords
10828,"('ENVELOPE', 'HAM')",1,Clean
10829,"('ENVELOPE', 'PEPPER')",1,Stopwords
10830,"('ENVELOPE', 'REGULAR')",1,Clean
10831,"('RICE', 'CELERY')",3,Clean
10832,"('RICE', 'HAM')",1,Clean
10833,"('ONION', 'HAM')",2,Stopwords
10834,"('CLOVE', 'CELERY')",3,Clean
10835,"('CLOVE', 'CAYENNE')",1,Clean
10836,"('CLOVE', 'HAM')",2,Clean
10837,"('CLOVE', 'REGULAR')",3,Clean
10838,"('CELERY', 'CAYENNE')",1,Clean
10839,"('CELERY', 'HAM')",1,Clean
10840,"('CELERY', 'REGULAR')",1,Clean
10841,"('CAYENNE', 'HAM')",1,Clean
10842,"('CAYENNE', 'REGULAR')",1,Clean
10843,"('HAM', 'REGULAR')",1,Clean
10844,"('PEPPER', 'REGULAR')",1,Stopwords
10845,"('PEPPER', 'GARLIC')",1,Stopwords
10846,"('PEPPER', 'YORK')",1,Stopwords
10847,"('PEPPER', 'FROZEN')",2,Stopwords
10848,"('GARLIC', 'YORK')",1,Clean
10849,"('GARLIC', 'SUN')",1,Clean
10850,"('GARLIC', 'FROZEN')",1,Stopwords
10851,"('YORK', 'SUN')",1,Clean
10852,"('YORK', 'CLOVE')",1,Clean
10853,"('YORK', 'OUNCE')",2,Stopwords
10854,"('YORK', 'FROZEN')",1,Stopwords
10855,"('SUN', 'CLOVE')",1,Clean
10856,"('SUN', 'FROZEN')",1,Stopwords
10857,"('SUN', 'PORK')",1,Clean
10858,"('CLOVE', 'FROZEN')",1,Stopwords
10859,"('FROZEN', 'PORK')",1,Stopwords
10860,"('VINEGAR', 'HANDFUL')",1,Stopwords
10861,"('VINEGAR', 'CARROT')",1,Clean
10862,"('VINEGAR', 'BASIL')",7,Clean
10863,"('VINEGAR', 'LIME')",3,Clean
10864,"('VINEGAR', 'MUNG')",1,Clean
10865,"('VINEGAR', 'CABBAGE')",1,Clean
10866,"('VINEGAR', 'BUNCH')",1,Stopwords
10867,"('VINEGAR', 'ROMAINE')",1,Clean
10868,"('SAUCE', 'HEAD')",3,Stopwords
10869,"('SAUCE', 'MUNG')",1,Stopwords
10870,"('SAUCE', 'CABBAGE')",3,Stopwords
10871,"('SAUCE', 'HONEY')",6,Stopwords
10872,"('SAUCE', 'ROMAINE')",1,Stopwords
10873,"('OIL', 'CARROT')",2,Stopwords
10874,"('OIL', 'MUNG')",1,Stopwords
10875,"('OIL', 'CABBAGE')",3,Stopwords
10876,"('OIL', 'ROMAINE')",4,Stopwords
10877,"('HANDFUL', 'CUCUMBER')",1,Stopwords
10878,"('HANDFUL', 'CARROT')",1,Stopwords
10879,"('HANDFUL', 'TABLESPOON')",2,Stopwords
10880,"('HANDFUL', 'HEAD')",1,Stopwords
10881,"('HANDFUL', 'BASIL')",1,Stopwords
10882,"('HANDFUL', 'GINGER')",2,Stopwords
10883,"('HANDFUL', 'MUNG')",1,Stopwords
10884,"('HANDFUL', 'CABBAGE')",2,Stopwords
10885,"('HANDFUL', 'RICE')",2,Stopwords
10886,"('HANDFUL', 'HONEY')",1,Stopwords
10887,"('HANDFUL', 'CUP')",2,Stopwords
10888,"('HANDFUL', 'BUNCH')",1,Stopwords
10889,"('HANDFUL', 'ROMAINE')",1,Stopwords
10890,"('CUCUMBER', 'HEAD')",1,Stopwords
10891,"('CUCUMBER', 'LIME')",1,Clean
10892,"('CUCUMBER', 'MUNG')",1,Clean
10893,"('CUCUMBER', 'CABBAGE')",1,Clean
10894,"('CUCUMBER', 'RICE')",1,Clean
10895,"('CUCUMBER', 'HONEY')",1,Clean
10896,"('CUCUMBER', 'BUNCH')",1,Stopwords
10897,"('CUCUMBER', 'ROMAINE')",1,Clean
10898,"('CUCUMBER', 'SESAME')",1,Clean
10899,"('CARROT', 'MUNG')",1,Clean
10900,"('CARROT', 'RICE')",4,Clean
10901,"('CARROT', 'HONEY')",1,Clean
10902,"('CARROT', 'BUNCH')",2,Stopwords
10903,"('CARROT', 'ROMAINE')",1,Clean
10904,"('TABLESPOON', 'CABBAGE')",4,Stopwords
10905,"('TABLESPOON', 'ROMAINE')",5,Stopwords
10906,"('HEAD', 'GINGER')",4,Stopwords
10907,"('HEAD', 'MUNG')",1,Stopwords
10908,"('HEAD', 'CABBAGE')",2,Stopwords
10909,"('HEAD', 'RICE')",2,Stopwords
10910,"('HEAD', 'HONEY')",2,Stopwords
10911,"('HEAD', 'ROMAINE')",1,Stopwords
10912,"('BASIL', 'MUNG')",1,Clean
10913,"('BASIL', 'CABBAGE')",1,Clean
10914,"('GINGER', 'MUNG')",1,Clean
10915,"('GINGER', 'CABBAGE')",3,Clean
10916,"('GINGER', 'HONEY')",6,Clean
10917,"('GINGER', 'BUNCH')",4,Stopwords
10918,"('LIME', 'MUNG')",1,Clean
10919,"('LIME', 'CABBAGE')",2,Clean
10920,"('LIME', 'RICE')",3,Clean
10921,"('LIME', 'HONEY')",1,Clean
10922,"('LIME', 'BUNCH')",1,Stopwords
10923,"('LIME', 'ROMAINE')",1,Clean
10924,"('MUNG', 'CABBAGE')",1,Clean
10925,"('MUNG', 'RICE')",1,Clean
10926,"('MUNG', 'HONEY')",1,Clean
10927,"('MUNG', 'BUNCH')",1,Stopwords
10928,"('MUNG', 'ROMAINE')",1,Clean
10929,"('MUNG', 'PEPPER')",1,Stopwords
10930,"('CABBAGE', 'BUNCH')",1,Stopwords
10931,"('CABBAGE', 'ROMAINE')",1,Clean
10932,"('RICE', 'HONEY')",6,Clean
10933,"('RICE', 'ROMAINE')",1,Clean
10934,"('HONEY', 'BUNCH')",2,Stopwords
10935,"('BUNCH', 'ROMAINE')",1,Stopwords
10936,"('BUNCH', 'SESAME')",2,Stopwords
10937,"('LEAF', 'SPRAY')",1,Stopwords
10938,"('CLOVE', 'KOSHER')",3,Stopwords
10939,"('CLOVE', 'SAUCE')",2,Stopwords
10940,"('TEASPOON', 'GUM')",2,Stopwords
10941,"('VIRGIN', 'EGG')",3,Stopwords
10942,"('VIRGIN', 'GUM')",1,Stopwords
10943,"('TOMATO', 'GUM')",1,Clean
10944,"('SAUCE', 'GUM')",1,Stopwords
10945,"('KOSHER', 'GUM')",1,Stopwords
10946,"('OUNCE', 'GUM')",1,Stopwords
10947,"('SALT', 'GUM')",2,Stopwords
10948,"('EGG', 'GUM')",2,Clean
10949,"('CUP', 'GUM')",2,Stopwords
10950,"('MILK', 'GUM')",2,Clean
10951,"('OIL', 'GUM')",1,Stopwords
10952,"('GUM', 'POUND')",1,Stopwords
10953,"('SUGAR', 'DASH')",3,Stopwords
10954,"('TEASPOON', 'DASH')",5,Stopwords
10955,"('CINNAMON', 'DASH')",1,Clean
10956,"('CINNAMON', 'ALLSPICE')",3,Clean
10957,"('DASH', 'JUICE')",1,Stopwords
10958,"('DASH', 'CREAM')",1,Stopwords
10959,"('DASH', 'TABLESPOON')",4,Stopwords
10960,"('DASH', 'POWDER')",2,Stopwords
10961,"('DASH', 'MILK')",2,Clean
10962,"('DASH', 'ORANGE')",1,Stopwords
10963,"('DASH', 'BUTTER')",2,Stopwords
10964,"('JUICE', 'ALLSPICE')",2,Stopwords
10965,"('CREAM', 'ALLSPICE')",1,Stopwords
10966,"('CREAM', 'ORANGE')",1,Stopwords
10967,"('ALLSPICE', 'VANILLA')",1,Clean
10968,"('ALLSPICE', 'POWDER')",1,Stopwords
10969,"('ALLSPICE', 'MILK')",1,Clean
10970,"('ALLSPICE', 'ORANGE')",2,Stopwords
10971,"('VANILLA', 'POWDER')",1,Stopwords
10972,"('WATER', 'STRAW')",1,Stopwords
10973,"('WATER', 'CHILE')",3,Stopwords
10974,"('SAUCE', 'STRAW')",1,Stopwords
10975,"('STRAW', 'CHILE')",1,Clean
10976,"('STRAW', 'LIME')",1,Clean
10977,"('STRAW', 'KAFFIR')",1,Clean
10978,"('CHILE', 'KAFFIR')",1,Clean
10979,"('SUGAR', 'SELF')",1,Stopwords
10980,"('TEASPOON', 'SELF')",1,Stopwords
10981,"('COCOA', 'SELF')",1,Clean
10982,"('COCOA', 'WATER')",1,Stopwords
10983,"('COCOA', 'CASTER')",1,Clean
10984,"('COCOA', 'GRAM')",2,Stopwords
10985,"('SELF', 'WATER')",1,Stopwords
10986,"('SELF', 'TABLESPOON')",1,Stopwords
10987,"('SELF', 'CASTER')",1,Clean
10988,"('SELF', 'CHOCOLATE')",1,Clean
10989,"('SELF', 'GRAM')",1,Stopwords
10990,"('SELF', 'BUTTER')",1,Stopwords
10991,"('CASTER', 'CHOCOLATE')",1,Clean
10992,"('SUGAR', 'SPREAD')",3,Stopwords
10993,"('SUGAR', 'CAKE')",1,Stopwords
10994,"('CUT', 'FRUIT')",2,Stopwords
10995,"('CUT', 'SPREAD')",1,Stopwords
10996,"('CUT', 'FOOD')",1,Stopwords
10997,"('CUT', 'CAKE')",1,Stopwords
10998,"('CUT', 'FROZEN')",1,Stopwords
10999,"('TABLESPOON', 'CAKE')",1,Stopwords
11000,"('FRUIT', 'FOOD')",1,Stopwords
11001,"('FRUIT', 'CAKE')",1,Clean
11002,"('FRUIT', 'FROZEN')",2,Stopwords
11003,"('SPREAD', 'FOOD')",1,Stopwords
11004,"('SPREAD', 'CAKE')",1,Stopwords
11005,"('SPREAD', 'FROZEN')",2,Stopwords
11006,"('FOOD', 'CAKE')",2,Stopwords
11007,"('FOOD', 'FROZEN')",1,Stopwords
11008,"('CAKE', 'CUP')",4,Stopwords
11009,"('CAKE', 'FROZEN')",1,Stopwords
11010,"('JUICE', 'SPICE')",2,Stopwords
11011,"('PIE', 'PORK')",1,Clean
11012,"('APPLE', 'SPICE')",1,Clean
11013,"('SPICE', 'PORK')",4,Clean
11014,"('CHEESE', 'ICEBERG')",1,Clean
11015,"('CHEESE', 'MILD')",2,Clean
11016,"('CHEESE', 'PACKET')",1,Clean
11017,"('ICEBERG', 'JAR')",1,Stopwords
11018,"('ICEBERG', 'CREAM')",1,Stopwords
11019,"('ICEBERG', 'MILD')",1,Clean
11020,"('ICEBERG', 'PACKET')",1,Clean
11021,"('JAR', 'LETTUCE')",1,Stopwords
11022,"('JAR', 'MILD')",1,Stopwords
11023,"('JAR', 'PACKET')",1,Stopwords
11024,"('CREAM', 'LETTUCE')",1,Stopwords
11025,"('CREAM', 'MILD')",1,Stopwords
11026,"('CREAM', 'PACKET')",1,Stopwords
11027,"('LETTUCE', 'MILD')",1,Clean
11028,"('LETTUCE', 'PACKET')",1,Clean
11029,"('MILD', 'PACKET')",1,Clean
11030,"('YOLK', 'FRUIT')",1,Clean
11031,"('YOLK', 'WHIPPING')",1,Clean
11032,"('YOLK', 'PASSION')",1,Clean
11033,"('YOLK', 'GRAM')",2,Stopwords
11034,"('CREAM', 'FRUIT')",1,Stopwords
11035,"('CREAM', 'PASSION')",1,Stopwords
11036,"('FRUIT', 'WHIPPING')",1,Clean
11037,"('FRUIT', 'PASSION')",1,Clean
11038,"('FRUIT', 'EGG')",1,Clean
11039,"('FRUIT', 'GRAM')",2,Stopwords
11040,"('WHIPPING', 'PASSION')",1,Clean
11041,"('WHIPPING', 'GRAM')",1,Stopwords
11042,"('PASSION', 'EGG')",1,Clean
11043,"('PASSION', 'GRAM')",1,Stopwords
11044,"('BONELESS', 'SPINACH')",1,Stopwords
11045,"('BONELESS', 'EQUIPMENT')",1,Stopwords
11046,"('SKINLESS', 'SPINACH')",1,Stopwords
11047,"('SKINLESS', 'EQUIPMENT')",1,Stopwords
11048,"('BREAST', 'EQUIPMENT')",1,Clean
11049,"('OUNCE', 'EQUIPMENT')",1,Stopwords
11050,"('SPINACH', 'MAYONNAISE')",2,Clean
11051,"('SPINACH', 'EQUIPMENT')",1,Clean
11052,"('CUP', 'EQUIPMENT')",1,Stopwords
11053,"('MAYONNAISE', 'EQUIPMENT')",1,Clean
11054,"('EQUIPMENT', 'PEPPER')",1,Stopwords
11055,"('FAT', 'BUTTERMILK')",1,Stopwords
11056,"('FAT', 'SODA')",1,Stopwords
11057,"('FAT', 'SPRAY')",1,Stopwords
11058,"('FAT', 'BUTTER')",1,Stopwords
11059,"('BUTTERMILK', 'SPRAY')",1,Stopwords
11060,"('SODA', 'SPRAY')",2,Stopwords
11061,"('THYME', 'BREAD')",2,Clean
11062,"('THYME', 'VERBENA')",1,Clean
11063,"('THYME', 'SHOULDER')",1,Clean
11064,"('THYME', 'GARLIC')",2,Clean
11065,"('THYME', 'RIND')",1,Clean
11066,"('THYME', 'BASIL')",3,Clean
11067,"('THYME', 'GROUND')",2,Stopwords
11068,"('THYME', 'MINT')",2,Clean
11069,"('OUNCE', 'BREAD')",3,Stopwords
11070,"('OUNCE', 'VERBENA')",1,Stopwords
11071,"('OUNCE', 'RIND')",1,Stopwords
11072,"('BREAD', 'KOSHER')",1,Stopwords
11073,"('BREAD', 'VERBENA')",1,Clean
11074,"('BREAD', 'WINE')",1,Clean
11075,"('BREAD', 'SHOULDER')",1,Clean
11076,"('BREAD', 'GARLIC')",2,Clean
11077,"('BREAD', 'RIND')",1,Clean
11078,"('BREAD', 'LEMON')",1,Clean
11079,"('KOSHER', 'VERBENA')",1,Stopwords
11080,"('KOSHER', 'RIND')",1,Stopwords
