,Name,Count,Flag
1083,"('PARSLEY', 'CUMIN')",1,Clean
1084,"('GARLIC', 'POWDER')",2,Stopwords
1085,"('POWDER', 'SALT')",8,Stopwords
1086,"('CUP', 'BAY')",1,Stopwords
1087,"('LEAF', 'CUP')",1,Stopwords
1088,"('WATER', 'OUNCE')",5,Stopwords
1089,"('OUNCE', 'SAUCE')",4,Stopwords
1090,"('TABLESPOON', 'BEEF')",1,Stopwords
1091,"('BOUILLON', 'POUND')",1,Stopwords
1092,"('GROUND', 'RICE')",1,Stopwords
1093,"('CUCUMBER', 'BASIL')",2,Clean
1094,"('BASIL', 'VERMOUTH')",1,Clean
1095,"('VERMOUTH', 'LIME')",1,Clean
1096,"('JUICE', 'GINGER')",1,Stopwords
1097,"('GINGER', 'ICE')",1,Clean
1098,"('ICE', 'CUCUMBER')",1,Clean
1099,"('SKINLESS', 'CHICKEN')",13,Stopwords
1100,"('BARBECUE', 'CUP')",3,Stopwords
1101,"('CUP', 'CABBAGE')",6,Stopwords
1102,"('CABBAGE', 'CUP')",10,Stopwords
1103,"('CUP', 'PARSLEY')",9,Stopwords
1104,"('TABLESPOON', 'RICE')",12,Stopwords
1105,"('RICE', 'VINEGAR')",9,Clean
1106,"('VINEGAR', 'TEASPOON')",16,Stopwords
1107,"('CHICKEN', 'BEEF')",1,Clean
1108,"('BEEF', 'TORTILLA')",1,Clean
1109,"('TORTILLA', 'TOMATO')",1,Clean
1110,"('GRAM', 'SHALLOT')",1,Stopwords
1111,"('SHALLOT', 'CLOVE')",1,Clean
1112,"('CLOVE', 'GRAM')",2,Stopwords
1113,"('GRAM', 'GRAIN')",1,Stopwords
1114,"('GRAIN', 'RICE')",1,Clean
1115,"('RICE', 'OUNCE')",2,Stopwords
1116,"('OUNCE', 'FISH')",1,Stopwords
1117,"('FISH', 'SHRIMP')",1,Clean
1118,"('OUNCE', 'HALIBUT')",1,Stopwords
1119,"('HALIBUT', 'CABBAGE')",1,Clean
1120,"('CABBAGE', 'HONEY')",1,Clean
1121,"('SESAME', 'CORN')",1,Clean
1122,"('CORN', 'HANDFUL')",1,Stopwords
1123,"('HANDFUL', 'CORIANDER')",1,Stopwords
1124,"('CORIANDER', 'SEED')",2,Clean
1125,"('SEED', 'CUP')",2,Stopwords
1126,"('SOY', 'OIL')",3,Stopwords
1127,"('BEEF', 'GROUND')",3,Stopwords
1128,"('GROUND', 'KOSHER')",2,Stopwords
1129,"('SALT', 'ONION')",4,Stopwords
1130,"('ONION', 'CHERRY')",1,Stopwords
1131,"('CHERRY', 'BAMBOO')",1,Clean
1132,"('BAMBOO', 'PARSLEY')",1,Clean
1133,"('OIL', 'APPLE')",1,Stopwords
1134,"('VINEGAR', 'WATER')",2,Stopwords
1135,"('ROAST', 'POUND')",1,Stopwords
1136,"('GROUND', 'PORK')",10,Stopwords
1137,"('CELERY', 'CUP')",6,Stopwords
1138,"('TABLESPOON', 'BRANDY')",2,Stopwords
1139,"('BRANDY', 'TEASPOON')",1,Stopwords
1140,"('ALLSPICE', 'OUNCE')",1,Stopwords
1141,"('CHICKEN', 'BROTH')",14,Clean
1142,"('BROTH', 'PEPPER')",2,Stopwords
1143,"('STOCK', 'CHICKEN')",2,Clean
1144,"('CHICKEN', 'WHOLE')",1,Stopwords
1145,"('WHOLE', 'GINGER')",1,Stopwords
1146,"('GINGER', 'SOY')",4,Clean
1147,"('SAUCE', 'PEPPER')",1,Stopwords
1148,"('PEPPER', 'OYSTER')",1,Stopwords
1149,"('OYSTER', 'COCONUT')",1,Clean
1150,"('MILK', 'SUGAR')",5,Stopwords
1151,"('SUGAR', 'LIME')",1,Stopwords
1152,"('JUICE', 'FRESH')",1,Stopwords
1153,"('BONE', 'LIGHT')",3,Stopwords
1154,"('LIGHT', 'SESAME')",2,Stopwords
1155,"('SESAME', 'GINGER')",2,Clean
1156,"('GINGER', 'VINAIGRETTE')",2,Clean
1157,"('SKINLESS', 'CUP')",8,Stopwords
1158,"('CHILI', 'CUP')",6,Stopwords
1159,"('TABLESPOON', 'INCH')",1,Stopwords
1160,"('INCH', 'BAGUETTE')",1,Stopwords
1161,"('BUNCH', 'LAN')",1,Stopwords
1162,"('LAN', 'TABLESPOON')",1,Stopwords
1163,"('OYSTER', 'SAUCE')",1,Stopwords
1164,"('SAUCE', 'SHALLOT')",1,Stopwords
1165,"('SHALLOT', 'TABLESPOON')",2,Stopwords
1166,"('CANTALOUPE', 'KIWI')",1,Clean
1167,"('KIWI', 'CUP')",1,Stopwords
1168,"('BONE', 'RASPBERRY')",2,Clean
1169,"('RASPBERRY', 'HAZELNUT')",2,Clean
1170,"('HAZELNUT', 'VINAIGRETTE')",2,Clean
1171,"('VINAIGRETTE', 'CUP')",2,Stopwords
1172,"('SAUSAGE', 'ONION')",3,Stopwords
1173,"('ONION', 'CLOVE')",6,Stopwords
1174,"('CLOVE', 'PACKAGE')",1,Stopwords
1175,"('PACKAGE', 'PARMA')",1,Stopwords
1176,"('PARMA', 'CUP')",1,Stopwords
1177,"('MILK', 'OUNCE')",2,Stopwords
1178,"('CHEESE', 'TEASPOON')",2,Stopwords
1179,"('TEASPOON', 'PEPPERMINT')",1,Stopwords
1180,"('EXTRACT', 'PINCH')",2,Stopwords
1181,"('PINCH', 'KOSHER')",5,Stopwords
1182,"('SALT', 'OUNCE')",13,Stopwords
1183,"('TEASPOON', 'COCONUT')",2,Stopwords
1184,"('COCONUT', 'OIL')",16,Stopwords
1185,"('CUP', 'PEPPERMINT')",1,Stopwords
1186,"('PEPPERMINT', 'CANDY')",1,Clean
1187,"('SPRAY', 'OUNCE')",4,Stopwords
1188,"('CLOVE', 'TABLESPOON')",6,Stopwords
1189,"('OUNCE', 'BABY')",1,Stopwords
1190,"('BABY', 'SPINACH')",13,Stopwords
1191,"('SPINACH', 'BLEND')",1,Clean
1192,"('TEASPOON', 'SESAME')",10,Stopwords
1193,"('CUP', 'NAPA')",1,Stopwords
1194,"('NAPA', 'CABBAGE')",1,Clean
1195,"('BREAST', 'EGG')",1,Clean
1196,"('EGG', 'KOSHER')",2,Stopwords
1197,"('OUNCE', 'PORK')",3,Stopwords
1198,"('PORK', 'TABLESPOON')",12,Stopwords
1199,"('TABLESPOON', 'WATER')",12,Stopwords
1200,"('WATER', 'TEASPOON')",15,Stopwords
1201,"('TEASPOON', 'YEAST')",5,Stopwords
1202,"('CHILI', 'PASTE')",5,Clean
1203,"('GINGER', 'OIL')",1,Stopwords
1204,"('MUSHROOM', 'VINEGAR')",1,Clean
1205,"('VINEGAR', 'SODIUM')",1,Clean
1206,"('OIL', 'STEAK')",1,Stopwords
1207,"('STEAK', 'STEAK')",1,Clean
1208,"('STEAK', 'GRILL')",1,Clean
1209,"('GRILL', 'ONION')",1,Stopwords
1210,"('ONION', 'THIN')",1,Stopwords
1211,"('THIN', 'TOMATO')",1,Stopwords
1212,"('TOMATO', 'AVOCADO')",1,Clean
1213,"('AVOCADO', 'BABY')",1,Stopwords
1214,"('SPINACH', 'WHEAT')",1,Clean
1215,"('WHEAT', 'CALORIE')",2,Clean
1216,"('PORK', 'LEMON')",1,Clean
1217,"('LEMON', 'GRASS')",2,Clean
1218,"('GRASS', 'PIECE')",1,Clean
1219,"('PIECE', 'GINGER')",3,Clean
1220,"('TABLESPOON', 'JUICE')",1,Stopwords
1221,"('GRAM', 'FLANK')",1,Stopwords
1222,"('STEAK', 'TABLESPOON')",2,Stopwords
1223,"('TABLESPOON', 'SPICE')",1,Stopwords
1224,"('SPICE', 'MIX')",2,Stopwords
1225,"('MIX', 'SALT')",1,Stopwords
1226,"('SALT', 'POMEGRANATE')",1,Stopwords
1227,"('POMEGRANATE', 'GRAM')",1,Stopwords
1228,"('GRAM', 'PLAIN')",1,Stopwords
1229,"('PLAIN', 'ONION')",1,Stopwords
1230,"('ONION', 'MINT')",1,Stopwords
1231,"('MINT', 'HEAD')",1,Stopwords
1232,"('HEAD', 'GRAM')",1,Stopwords
1233,"('GRAM', 'CHEESE')",3,Stopwords
1234,"('MIX', 'AID')",1,Stopwords
1235,"('AID', 'WATER')",1,Stopwords
1236,"('BOTTLE', 'CUP')",3,Stopwords
1237,"('CUP', 'STRAWBERRY')",2,Stopwords
1238,"('STRAWBERRY', 'CUP')",1,Stopwords
1239,"('BONELESS', 'BLADE')",2,Stopwords
1240,"('BLADE', 'PORK')",2,Clean
1241,"('ROAST', 'SWEET')",1,Stopwords
1242,"('SWEET', 'OUNCE')",1,Stopwords
1243,"('CUP', 'FRUIT')",6,Stopwords
1244,"('FRUIT', 'OUNCE')",1,Stopwords
1245,"('OUNCE', 'COCONUT')",3,Stopwords
1246,"('GRAM', 'CHOCOLATE')",3,Stopwords
1247,"('GRAM', 'TEASPOON')",3,Stopwords
1248,"('POWDER', 'GRAM')",5,Stopwords
1249,"('GRAM', 'HAZELNUT')",1,Stopwords
1250,"('HAZELNUT', 'BOX')",1,Clean
1251,"('GRAM', 'CREAM')",2,Stopwords
1252,"('TABLESPOON', 'LAVENDER')",1,Stopwords
1253,"('LAVENDER', 'EGG')",1,Clean
1254,"('TORTILLA', 'TABLESPOON')",1,Stopwords
1255,"('TABLESPOON', 'STRAWBERRY')",1,Stopwords
1256,"('STRAWBERRY', 'BANANA')",1,Clean
1257,"('PACKAGE', 'BALL')",2,Stopwords
1258,"('BALL', 'PARK')",3,Clean
1259,"('PARK', 'BEEF')",1,Clean
1260,"('BEEF', 'PARK')",1,Clean
1261,"('PARK', 'DOG')",1,Clean
1262,"('DOG', 'PEACH')",1,Clean
1263,"('PEACH', 'SLICE')",1,Stopwords
1264,"('SLICE', 'BACON')",5,Stopwords
1265,"('BACON', 'OUNCE')",4,Stopwords
1266,"('OUNCE', 'GRAPE')",1,Stopwords
1267,"('CUP', 'GOAT')",1,Stopwords
1268,"('KILOGRAM', 'SUGAR')",1,Stopwords
1269,"('OIL', 'GROUND')",4,Stopwords
1270,"('PEPPER', 'CABBAGE')",1,Stopwords
1271,"('CABBAGE', 'WATER')",1,Stopwords
1272,"('WATER', 'RICE')",1,Stopwords
1273,"('RICE', 'FAT')",1,Stopwords
1274,"('FAT', 'CHEESE')",1,Stopwords
1275,"('CHICKEN', 'KOSHER')",2,Stopwords
1276,"('SALT', 'PINT')",1,Stopwords
1277,"('PINT', 'BUTTERMILK')",1,Stopwords
1278,"('PARSLEY', 'THYME')",1,Clean
1279,"('THYME', 'EGG')",1,Clean
1280,"('EGG', 'HALF')",1,Stopwords
1281,"('HALF', 'CUP')",4,Stopwords
1282,"('YOLK', 'TEASPOON')",1,Stopwords
1283,"('TEASPOON', 'SOY')",5,Stopwords
1284,"('PASTE', 'CUP')",6,Stopwords
1285,"('PEPPER', 'POUND')",4,Stopwords
1286,"('POUND', 'BREAD')",1,Stopwords
1287,"('BREAD', 'BEATEN')",1,Stopwords
1288,"('BEATEN', 'EGG')",1,Stopwords
1289,"('JUICE', 'OIL')",2,Stopwords
1290,"('OIL', 'MINT')",2,Stopwords
1291,"('MINT', 'PARSLEY')",1,Clean
1292,"('PARSLEY', 'KOSHER')",2,Stopwords
1293,"('ONION', 'LEMON')",2,Stopwords
1294,"('LEMON', 'HANDFUL')",1,Stopwords
1295,"('HANDFUL', 'PARSLEY')",3,Stopwords
1296,"('PARSLEY', 'SPRIG')",2,Clean
1297,"('SPRIG', 'THYME')",6,Clean
1298,"('BONELESS', 'KOSHER')",1,Stopwords
1299,"('ONION', 'SAGE')",1,Stopwords
1300,"('SAGE', 'CUP')",3,Stopwords
1301,"('BABY', 'SPRAY')",1,Stopwords
1302,"('SPRAY', 'COOKING')",2,Stopwords
1303,"('COOKING', 'TWINE')",1,Stopwords
1304,"('TABLESPOON', 'CHAR')",1,Stopwords
1305,"('CHAR', 'SAUCE')",1,Stopwords
1306,"('WEDGE', 'CABBAGE')",1,Clean
1307,"('CABBAGE', 'POUND')",2,Stopwords
1308,"('OUNCE', 'MUNG')",1,Stopwords
1309,"('MUNG', 'TABLESPOON')",1,Stopwords
1310,"('EGG', 'ROLL')",3,Clean
1311,"('ROLL', 'EGG')",1,Clean
1312,"('EGG', 'OIL')",3,Stopwords
1313,"('WATER', 'POUND')",2,Stopwords
1314,"('POUND', 'BONE')",1,Stopwords
1315,"('BONE', 'ST')",1,Clean
1316,"('ST', 'PORK')",1,Clean
1317,"('TABLESPOON', 'CITY')",1,Stopwords
1318,"('CITY', 'STYLE')",1,Stopwords
1319,"('STYLE', 'BARBECUE')",1,Stopwords
1320,"('BARBECUE', 'OIL')",1,Stopwords
1321,"('OIL', 'BABY')",1,Stopwords
1322,"('BELL', 'KOSHER')",1,Stopwords
1323,"('SALT', 'PART')",2,Stopwords
1324,"('SKIM', 'CUP')",1,Stopwords
1325,"('EGG', 'BASIL')",1,Clean
1326,"('BASIL', 'MUSHROOM')",1,Clean
1327,"('MUSHROOM', 'CUP')",2,Stopwords
1328,"('CUP', 'PART')",4,Stopwords
1329,"('BUTTER', 'SPREAD')",3,Stopwords
1330,"('SPREAD', 'HONEY')",1,Stopwords
1331,"('CHICKEN', 'TOMATO')",1,Clean
1332,"('TOMATO', 'CELERY')",1,Clean
1333,"('CELERY', 'ROMAINE')",1,Clean
1334,"('LETTUCE', 'WHEAT')",1,Clean
1335,"('GRAM', 'ONION')",1,Stopwords
1336,"('PARSLEY', 'CUP')",4,Stopwords
1337,"('GROUND', 'BREAD')",1,Stopwords
1338,"('BREAD', 'TABLESPOON')",7,Stopwords
1339,"('TABLESPOON', 'PEPPER')",9,Stopwords
1340,"('PEPPER', 'MILD')",1,Stopwords
1341,"('MILD', 'OIL')",1,Stopwords
1342,"('OIL', 'PLAIN')",1,Stopwords
1343,"('PLAIN', 'MINT')",1,Stopwords
1344,"('MINT', 'SALT')",1,Stopwords
1345,"('CRISPY', 'CHICKEN')",1,Clean
1346,"('APPLE', 'STRIP')",1,Clean
1347,"('STRIP', 'CUP')",1,Stopwords
1348,"('ONION', 'GROUND')",1,Stopwords
1349,"('BEEF', 'MINT')",1,Clean
1350,"('MINT', 'GROUND')",1,Stopwords
1351,"('CUMIN', 'CUP')",2,Stopwords
1352,"('CUP', 'SESAME')",4,Stopwords
1353,"('SESAME', 'PEPPER')",1,Stopwords
1354,"('WATER', 'EGG')",4,Stopwords
1355,"('EGG', 'WASH')",1,Clean
1356,"('POUND', 'GOLD')",2,Stopwords
1357,"('GOLD', 'CUP')",1,Stopwords
1358,"('CUP', 'BROTH')",2,Stopwords
1359,"('BROTH', 'TABLESPOON')",2,Stopwords
1360,"('PEPPER', 'SLICE')",2,Stopwords
1361,"('OUNCE', 'BUNCH')",1,Stopwords
1362,"('BUNCH', 'OUNCE')",2,Stopwords
1363,"('BONE', 'PORK')",2,Clean
1364,"('GARLIC', 'SERRANO')",1,Clean
1365,"('SERRANO', 'CUP')",1,Stopwords
1366,"('GINGER', 'CHILI')",2,Clean
1367,"('CHILI', 'MEDIUM')",1,Stopwords
1368,"('CORIANDER', 'SAUCE')",1,Stopwords
1369,"('JUICE', 'SALT')",5,Stopwords
1370,"('SALT', 'SAUCE')",1,Stopwords
1371,"('CHICKEN', 'JAR')",1,Stopwords
1372,"('JAR', 'OUNCE')",1,Stopwords
1373,"('CORN', 'JACK')",1,Clean
1374,"('JACK', 'CHEESE')",2,Clean
1375,"('CHEESE', 'CHEESE')",2,Clean
1376,"('GRAM', 'WHEAT')",3,Stopwords
1377,"('WHEAT', 'TABLESPOON')",2,Stopwords
1378,"('ONION', 'BONELESS')",2,Stopwords
1379,"('BONELESS', 'LAMB')",1,Stopwords
1380,"('LAMB', 'STEW')",1,Clean
1381,"('STEW', 'MEAT')",2,Clean
1382,"('MEAT', 'CORNSTARCH')",1,Clean
1383,"('CORNSTARCH', 'TURMERIC')",1,Clean
1384,"('TURMERIC', 'CAYENNE')",1,Clean
1385,"('CAYENNE', 'QUART')",1,Clean
1386,"('QUART', 'CHICKEN')",3,Clean
1387,"('BROTH', 'SALT')",6,Stopwords
1388,"('PEPPER', 'RICE')",1,Stopwords
1389,"('RICE', 'QUINOA')",1,Clean
1390,"('QUINOA', 'PARSLEY')",1,Clean
1391,"('OUNCE', 'BULK')",1,Stopwords
1392,"('BULK', 'PORK')",1,Clean
1393,"('PORK', 'SLICE')",2,Stopwords
1394,"('BACON', 'PIZZA')",1,Clean
1395,"('PIZZA', 'CUP')",1,Stopwords
1396,"('CUP', 'JACK')",4,Stopwords
1397,"('JACK', 'CUP')",4,Stopwords
1398,"('PARSLEY', 'TEASPOON')",3,Stopwords
1399,"('BROCCOLI', 'OUNCE')",1,Stopwords
1400,"('CREAM', 'MUSHROOM')",1,Stopwords
1401,"('MUSHROOM', 'SOUP')",3,Clean
1402,"('SOUP', 'OUNCE')",1,Stopwords
1403,"('VANILLA', 'GRAM')",1,Stopwords
1404,"('MILK', 'GRAM')",5,Stopwords
1405,"('GRAM', 'EGG')",4,Stopwords
1406,"('GRAM', 'SUGAR')",14,Stopwords
1407,"('SUGAR', 'MACAROON')",1,Stopwords
1408,"('MACAROON', 'ICING')",1,Clean
1409,"('ICING', 'SUGAR')",2,Stopwords
1410,"('CELERY', 'TEASPOON')",2,Stopwords
1411,"('TABLESPOON', 'VINEGAR')",5,Stopwords
1412,"('VINEGAR', 'ORANGE')",1,Stopwords
1413,"('ORANGE', 'CUP')",3,Stopwords
1414,"('CUP', 'JUICE')",8,Stopwords
1415,"('SALT', 'BROOK')",1,Stopwords
1416,"('BROOK', 'BONE')",1,Clean
1417,"('BONE', 'TURKEY')",1,Clean
1418,"('BREAST', 'TABLESPOON')",2,Stopwords
1419,"('KOSHER', 'CUP')",1,Stopwords
1420,"('CUP', 'SAGE')",3,Stopwords
1421,"('SAGE', 'TABLESPOON')",1,Stopwords
1422,"('TEA', 'POWDER')",1,Stopwords
1423,"('SUGAR', 'SWEETENER')",2,Stopwords
1424,"('REGULAR', 'CUP')",1,Stopwords
1425,"('WATER', 'CHICKEN')",2,Stopwords
1426,"('BUTTERMILK', 'CUP')",3,Stopwords
1427,"('GROUND', 'SODA')",1,Stopwords
1428,"('MEDIUM', 'MEDIUM')",2,Stopwords
1429,"('ONION', 'MEAL')",1,Stopwords
1430,"('MEAL', 'CUP')",1,Stopwords
1431,"('PEPPER', 'APPLESAUCE')",1,Stopwords
1432,"('APPLESAUCE', 'CREAM')",1,Stopwords
1433,"('BAGUETTE', 'ROAST')",1,Clean
1434,"('ROAST', 'BEEF')",1,Clean
1435,"('BABY', 'PEPPER')",3,Stopwords
1436,"('PORK', 'POUND')",3,Stopwords
1437,"('PORK', 'EQUILIBRIUM')",1,Clean
1438,"('EQUILIBRIUM', 'BRINE')",1,Clean
1439,"('BRINE', 'BAY')",1,Stopwords
1440,"('BAY', 'POUND')",3,Stopwords
1441,"('POUND', 'SALT')",1,Stopwords
1442,"('SALT', 'PORK')",1,Stopwords
1443,"('PORK', 'HEAD')",1,Stopwords
1444,"('HEAD', 'CABBAGE')",6,Stopwords
1445,"('CABBAGE', 'GRANNY')",1,Clean
1446,"('GRANNY', 'CUP')",1,Stopwords
1447,"('SUGAR', 'ONION')",1,Stopwords
1448,"('TABLESPOON', 'LIME')",13,Stopwords
1449,"('BUTTER', 'BROWN')",1,Stopwords
1450,"('SUGAR', 'PURPOSE')",1,Stopwords
1451,"('PURPOSE', 'FLOUR')",2,Stopwords
1452,"('FLOUR', 'PINCH')",1,Stopwords
1453,"('PINCH', 'CINNAMON')",1,Stopwords
1454,"('PACKAGE', 'SAUSAGE')",1,Stopwords
1455,"('SAUSAGE', 'CARROT')",1,Clean
1456,"('CARROT', 'OUNCE')",1,Stopwords
1457,"('CUP', 'KETCHUP')",1,Stopwords
1458,"('KETCHUP', 'TEASPOON')",1,Stopwords
1459,"('TABLESPOON', 'HEAD')",1,Stopwords
1460,"('HEAD', 'BIBB')",1,Stopwords
1461,"('BIBB', 'LETTUCE')",1,Clean
1462,"('CHARD', 'GRAM')",1,Stopwords
1463,"('GRAM', 'HAM')",1,Stopwords
1464,"('HAM', 'GRAM')",1,Stopwords
1465,"('GRAM', 'FLOUR')",2,Stopwords
1466,"('FLOUR', 'TOMATO')",1,Clean
1467,"('CHICKEN', 'RECIPE')",1,Clean
1468,"('RECIPE', 'ONION')",4,Stopwords
1469,"('ONION', 'MUSHROOM')",1,Stopwords
1470,"('SOUP', 'MIX')",3,Stopwords
1471,"('MIX', 'TABLESPOON')",1,Stopwords
1472,"('SHOULDER', 'ONION')",1,Stopwords
1473,"('POUND', 'PLUM')",2,Stopwords
1474,"('PLUM', 'TEASPOON')",1,Stopwords
1475,"('SAUCE', 'SALT')",5,Stopwords
1476,"('SALT', 'CORN')",5,Stopwords
1477,"('CUP', 'AVOCADO')",4,Stopwords
1478,"('BONELESS', 'SALMON')",1,Stopwords
1479,"('SALMON', 'SKIN')",1,Clean
1480,"('SKIN', 'SUGAR')",1,Stopwords
1481,"('SALT', 'CORNSTARCH')",1,Stopwords
1482,"('CORNSTARCH', 'POTATO')",1,Clean
1483,"('POTATO', 'STARCH')",6,Clean
1484,"('STARCH', 'PEPPER')",1,Stopwords
1485,"('POMEGRANATE', 'RECIPE')",1,Clean
1486,"('RECIPE', 'ROOM')",1,Clean
1487,"('ROOM', 'TEMPERATURE')",9,Clean
1488,"('TEMPERATURE', 'OIL')",2,Stopwords
1489,"('SPRAY', 'POMEGRANATE')",1,Stopwords
1490,"('POMEGRANATE', 'MINT')",1,Clean
1491,"('MINT', 'GARNISH')",4,Clean
1492,"('SPRAY', 'PEPPER')",1,Stopwords
1493,"('CUP', 'SKIM')",3,Stopwords
1494,"('SKIM', 'MILK')",4,Clean
1495,"('OUNCE', 'COD')",2,Stopwords
1496,"('COD', 'TABLESPOON')",2,Stopwords
1497,"('MEDIUM', 'ZUCCHINI')",2,Stopwords
1498,"('TEASPOON', 'POULTRY')",1,Stopwords
1499,"('POULTRY', 'CUP')",1,Stopwords
1500,"('BUTTER', 'CHICKEN')",1,Stopwords
1501,"('BEEF', 'MINCE')",1,Clean
1502,"('MINCE', 'MILLILITER')",1,Stopwords
1503,"('MILLILITER', 'WINE')",3,Stopwords
1504,"('WINE', 'GRAM')",1,Stopwords
1505,"('GRAM', 'CHILI')",1,Stopwords
1506,"('CHILI', 'TEASPOON')",2,Stopwords
1507,"('CUMIN', 'STICK')",2,Clean
1508,"('STICK', 'CINNAMON')",2,Clean
1509,"('CINNAMON', 'SAUCE')",1,Stopwords
1510,"('SAUCE', 'BEEF')",1,Stopwords
1511,"('BEEF', 'STOCK')",5,Clean
1512,"('STOCK', 'SALT')",3,Stopwords
1513,"('PEPPER', 'GRAM')",6,Stopwords
1514,"('GRAM', 'KIDNEY')",1,Stopwords
1515,"('KIDNEY', 'CORIANDER')",1,Clean
1516,"('CORN', 'CHOCOLATE')",1,Clean
1517,"('PACKAGE', 'CREAM')",1,Stopwords
1518,"('CHEESE', 'TABLESPOON')",5,Stopwords
1519,"('TOMATO', 'POUND')",2,Stopwords
1520,"('POUND', 'TORTILLA')",1,Stopwords
1521,"('MUSTARD', 'SALT')",2,Stopwords
1522,"('ONION', 'CELERY')",8,Stopwords
1523,"('CELERY', 'STALK')",6,Clean
1524,"('STALK', 'BEEF')",1,Clean
1525,"('WINE', 'BAY')",1,Stopwords
1526,"('LEAF', 'SALT')",2,Stopwords
1527,"('WATER', 'HONEY')",2,Stopwords
1528,"('HONEY', 'NECTAR')",2,Clean
1529,"('NECTAR', 'DATE')",1,Clean
1530,"('DATE', 'VANILLA')",1,Clean
1531,"('VANILLA', 'DASH')",2,Clean
1532,"('DASH', 'SALT')",3,Stopwords
1533,"('PEPPER', 'PINCH')",8,Stopwords
1534,"('PINCH', 'OUNCE')",1,Stopwords
1535,"('OUNCE', 'HONEY')",1,Stopwords
1536,"('HONEY', 'HAM')",1,Clean
1537,"('TABLESPOON', 'COCOA')",2,Stopwords
1538,"('TABLESPOON', 'MAPLE')",7,Stopwords
1539,"('SYRUP', 'GRAHAM')",1,Clean
1540,"('CRACKER', 'SHEET')",1,Clean
1541,"('SHEET', 'TABLESPOON')",2,Stopwords
1542,"('TABLESPOON', 'CHOCOLATE')",3,Stopwords
1543,"('MEDIUM', 'CUP')",6,Stopwords
1544,"('MEDIUM', 'KOSHER')",1,Stopwords
1545,"('PEPPER', 'BLEND')",1,Stopwords
1546,"('BLEND', 'CHEESE')",2,Clean
1547,"('CHEESE', 'FLOUR')",1,Clean
1548,"('FLOUR', 'CHOPPED')",1,Stopwords
1549,"('CHOPPED', 'SAUCE')",1,Stopwords
1550,"('SAUCE', 'TOMATO')",2,Stopwords
1551,"('SAUCE', 'CHILI')",2,Stopwords
1552,"('GROUND', 'VEGETABLE')",1,Stopwords
1553,"('VEGETABLE', 'BROTH')",2,Clean
1554,"('OIL', 'GARLIC')",14,Stopwords
1555,"('POUND', 'PEPPER')",1,Stopwords
1556,"('PINCH', 'SEA')",4,Stopwords
1557,"('PLUM', 'PEPPER')",1,Stopwords
1558,"('PEPPER', 'GARLIC')",3,Stopwords
1559,"('GARLIC', 'POUND')",3,Stopwords
1560,"('OUNCE', 'VINEGAR')",1,Stopwords
1561,"('VINEGAR', 'VIRGIN')",4,Stopwords
1562,"('MEDIUM', 'TEASPOON')",1,Stopwords
1563,"('PEPPER', 'HARD')",1,Stopwords
1564,"('OIL', 'TOMATO')",2,Stopwords
1565,"('TOMATO', 'ONION')",2,Stopwords
1566,"('CUP', 'BLANCO')",1,Stopwords
1567,"('BLANCO', 'LIME')",1,Clean
1568,"('BONELESS', 'CARROT')",1,Stopwords
1569,"('CARROT', 'BROCCOLI')",1,Clean
1570,"('BROCCOLI', 'CUP')",2,Stopwords
1571,"('GROUND', 'PINCH')",3,Stopwords
1572,"('PINCH', 'CAYENNE')",4,Stopwords
1573,"('COCONUT', 'TEASPOON')",1,Stopwords
1574,"('TEASPOON', 'SAUCE')",9,Stopwords
1575,"('SAUCE', 'SEA')",1,Stopwords
1576,"('POUND', 'HEAD')",1,Stopwords
1577,"('CABBAGE', 'HEAD')",2,Stopwords
1578,"('CABBAGE', 'CARROT')",1,Clean
1579,"('CARROT', 'ORANGE')",1,Stopwords
1580,"('PEPPER', 'PACKAGE')",3,Stopwords
1581,"('PACKAGE', 'SODIUM')",1,Stopwords
1582,"('TABLESPOON', 'BROWN')",4,Stopwords
1583,"('TABLESPOON', 'GARLIC')",3,Stopwords
1584,"('YEAST', 'MILK')",1,Clean
1585,"('MILK', 'OIL')",2,Stopwords
1586,"('EXTRACT', 'EGG')",3,Stopwords
1587,"('CUP', 'DARK')",6,Stopwords
1588,"('DARK', 'CUP')",2,Stopwords
1589,"('GROUND', 'SALT')",2,Stopwords
1590,"('SALT', 'BUTTER')",8,Stopwords
1591,"('BUTTER', 'EGG')",5,Stopwords
1592,"('PIE', 'CRUST')",3,Clean
1593,"('CRUST', 'OUNCE')",1,Stopwords
1594,"('CORN', 'SYRUP')",6,Clean
1595,"('SYRUP', 'CUP')",4,Stopwords
1596,"('CHICKEN', 'BELL')",1,Stopwords
1597,"('CUP', 'ZUCCHINI')",3,Stopwords
1598,"('ZUCCHINI', 'JAR')",1,Stopwords
1599,"('JAR', 'SAUCE')",4,Stopwords
1600,"('SWEET', 'GINGER')",1,Stopwords
1601,"('CURRY', 'PASTE')",3,Clean
1602,"('PASTE', 'TEASPOON')",4,Stopwords
1603,"('CORIANDER', 'CUP')",1,Stopwords
1604,"('CUP', 'JASMINE')",2,Stopwords
1605,"('JASMINE', 'RICE')",2,Clean
1606,"('GRAPE', 'BUTTER')",1,Stopwords
1607,"('SPREAD', 'TEASPOON')",1,Stopwords
1608,"('TEASPOON', 'APPLE')",2,Stopwords
1609,"('CHILI', 'TABLESPOON')",2,Stopwords
1610,"('POWDER', 'CARDAMOM')",1,Stopwords
